param,value,model,record,f1,precision,recall,tp,fp,fn,threshold_updates
warmup_length,50,INT8,210,0.86784140969163,0.8312236286919831,0.9078341013824884,197,40,20,258
warmup_length,50,INT8,212,0.0,0.0,0.0,0,0,0,269
warmup_length,50,INT8,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
warmup_length,50,INT8,214,0.8268907563025211,0.7256637168141593,0.9609375,246,93,10,220
warmup_length,50,INT8,219,0.267515923566879,0.1575,0.8873239436619719,63,337,8,210
warmup_length,50,INT8,221,0.9826302729528535,0.9658536585365853,1.0,396,14,0,237
warmup_length,50,INT8,222,0.48535564853556484,0.4312267657992565,0.5550239234449761,116,153,93,243
warmup_length,50,INT8,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,200
warmup_length,50,INT8,231,0.16666666666666666,0.09523809523809523,0.6666666666666666,2,19,1,151
warmup_length,50,INT8,232,0.034899328859060406,0.24074074074074073,0.01881331403762663,26,82,1356,173
warmup_length,50,INT8,233,0.8876043673731535,0.9597222222222223,0.8255675029868578,691,29,146,301
warmup_length,50,INT8,234,0.28125,0.8181818181818182,0.16981132075471697,9,2,44,270
warmup_length,75,INT8,100,0.955223880597015,0.9696969696969697,0.9411764705882353,32,1,2,220
warmup_length,75,INT8,103,0.0,0.0,0.0,0,0,2,201
warmup_length,75,INT8,105,0.43165467625899284,0.30612244897959184,0.7317073170731707,30,68,11,249
warmup_length,75,INT8,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,205
warmup_length,75,INT8,113,0.27027027027027023,0.16129032258064516,0.8333333333333334,5,26,1,172
warmup_length,75,INT8,117,0.0,0.0,0.0,0,37,1,146
warmup_length,75,INT8,121,0.07692307692307693,0.041666666666666664,0.5,1,23,1,179
warmup_length,75,INT8,123,0.6666666666666666,0.5,1.0,3,3,0,144
warmup_length,75,INT8,200,0.9768820391227031,0.9903846153846154,0.9637426900584796,824,8,31,252
warmup_length,75,INT8,202,0.7096774193548386,0.6790123456790124,0.7432432432432432,55,26,19,206
warmup_length,75,INT8,210,0.8628318584070795,0.8297872340425532,0.8986175115207373,195,40,22,256
warmup_length,75,INT8,212,0.0,0.0,0.0,0,0,0,267
warmup_length,75,INT8,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,281
warmup_length,75,INT8,214,0.8268907563025211,0.7256637168141593,0.9609375,246,93,10,218
warmup_length,75,INT8,219,0.26865671641791045,0.15829145728643215,0.8873239436619719,63,335,8,208
warmup_length,75,INT8,221,0.9826302729528535,0.9658536585365853,1.0,396,14,0,235
warmup_length,75,INT8,222,0.488421052631579,0.43609022556390975,0.5550239234449761,116,150,93,241
warmup_length,75,INT8,228,0.970189701897019,0.9597855227882037,0.9808219178082191,358,15,7,198
warmup_length,75,INT8,231,0.16666666666666666,0.09523809523809523,0.6666666666666666,2,19,1,149
warmup_length,75,INT8,232,0.03494623655913978,0.24528301886792453,0.01881331403762663,26,80,1356,171
warmup_length,75,INT8,233,0.8847392144236961,0.9594972067039106,0.8207885304659498,687,29,150,299
warmup_length,75,INT8,234,0.28125,0.8181818181818182,0.16981132075471697,9,2,44,268
warmup_length,100,INT8,100,0.955223880597015,0.9696969696969697,0.9411764705882353,32,1,2,217
warmup_length,100,INT8,103,0.0,0.0,0.0,0,0,2,198
warmup_length,100,INT8,105,0.4087591240875913,0.2916666666666667,0.6829268292682927,28,68,13,246
warmup_length,100,INT8,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,202
warmup_length,100,INT8,113,0.27027027027027023,0.16129032258064516,0.8333333333333334,5,26,1,169
warmup_length,100,INT8,117,0.0,0.0,0.0,0,34,1,143
warmup_length,100,INT8,121,0.07692307692307693,0.041666666666666664,0.5,1,23,1,176
warmup_length,100,INT8,123,0.6666666666666666,0.5,1.0,3,3,0,141
warmup_length,100,INT8,200,0.9768820391227031,0.9903846153846154,0.9637426900584796,824,8,31,249
warmup_length,100,INT8,202,0.7096774193548386,0.6790123456790124,0.7432432432432432,55,26,19,203
warmup_length,100,INT8,210,0.8647450110864746,0.8333333333333334,0.8986175115207373,195,39,22,253
warmup_length,100,INT8,212,0.0,0.0,0.0,0,0,0,264
warmup_length,100,INT8,213,0.9402697495183044,0.9003690036900369,0.9838709677419355,244,27,4,278
warmup_length,100,INT8,214,0.8282828282828284,0.727810650887574,0.9609375,246,92,10,215
warmup_length,100,INT8,219,0.2692307692307693,0.15869017632241814,0.8873239436619719,63,334,8,205
warmup_length,100,INT8,221,0.9826302729528535,0.9658536585365853,1.0,396,14,0,232
warmup_length,100,INT8,222,0.4904862579281184,0.4393939393939394,0.5550239234449761,116,148,93,238
warmup_length,100,INT8,228,0.970189701897019,0.9597855227882037,0.9808219178082191,358,15,7,195
warmup_length,100,INT8,231,0.16666666666666666,0.09523809523809523,0.6666666666666666,2,19,1,146
warmup_length,100,INT8,232,0.03494623655913978,0.24528301886792453,0.01881331403762663,26,80,1356,168
warmup_length,100,INT8,233,0.881859264041317,0.9592696629213483,0.8160095579450418,683,29,154,296
warmup_length,100,INT8,234,0.28125,0.8181818181818182,0.16981132075471697,9,2,44,265
floor,0.2,Float32,100,0.9705882352941176,0.9705882352941176,0.9705882352941176,33,1,1,222
floor,0.2,Float32,103,0.0,0.0,0.0,0,1,2,203
floor,0.2,Float32,105,0.4275862068965517,0.2980769230769231,0.7560975609756098,31,73,10,251
floor,0.2,Float32,111,0.0625,0.03225806451612903,1.0,1,30,0,207
floor,0.2,Float32,113,0.17543859649122806,0.09803921568627451,0.8333333333333334,5,46,1,174
floor,0.2,Float32,117,0.0,0.0,0.0,0,41,1,148
floor,0.2,Float32,121,0.05555555555555555,0.029411764705882353,0.5,1,33,1,181
floor,0.2,Float32,123,0.4615384615384615,0.3,1.0,3,7,0,146
floor,0.2,Float32,200,0.9799999999999999,0.9857988165680474,0.9742690058479532,833,12,22,254
floor,0.2,Float32,202,0.7134502923976608,0.6288659793814433,0.8243243243243243,61,36,13,208
floor,0.2,Float32,210,0.8396624472573839,0.77431906614786,0.9170506912442397,199,58,18,258
floor,0.2,Float32,212,0.0,0.0,0.0,0,2,0,269
floor,0.2,Float32,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
floor,0.2,Float32,214,0.8296795952782462,0.7299703264094956,0.9609375,246,91,10,220
floor,0.2,Float32,219,0.26359832635983266,0.1547911547911548,0.8873239436619719,63,344,8,210
floor,0.2,Float32,221,0.9694002447980417,0.9406175771971497,1.0,396,25,0,237
floor,0.2,Float32,222,0.4810126582278481,0.43018867924528303,0.5454545454545454,114,151,95,243
floor,0.2,Float32,228,0.9535192563081009,0.9252577319587629,0.9835616438356164,359,29,6,200
floor,0.2,Float32,231,0.08163265306122448,0.043478260869565216,0.6666666666666666,2,44,1,151
floor,0.2,Float32,232,0.03225806451612903,0.22641509433962265,0.017366136034732273,24,82,1358,173
floor,0.2,Float32,233,0.8837209302325582,0.9620253164556962,0.8172043010752689,684,27,153,301
floor,0.2,Float32,234,0.3478260869565218,0.75,0.22641509433962265,12,4,41,270
floor,0.3,Float32,100,0.9705882352941176,0.9705882352941176,0.9705882352941176,33,1,1,222
floor,0.3,Float32,103,0.0,0.0,0.0,0,1,2,203
floor,0.3,Float32,105,0.4558823529411765,0.3263157894736842,0.7560975609756098,31,64,10,251
floor,0.3,Float32,111,0.1111111111111111,0.058823529411764705,1.0,1,16,0,207
floor,0.3,Float32,113,0.18181818181818182,0.10204081632653061,0.8333333333333334,5,44,1,174
floor,0.3,Float32,117,0.0,0.0,0.0,0,41,1,148
floor,0.3,Float32,121,0.058823529411764705,0.03125,0.5,1,31,1,181
floor,0.3,Float32,123,0.5454545454545454,0.375,1.0,3,5,0,146
floor,0.3,Float32,200,0.9781710914454278,0.986904761904762,0.9695906432748538,829,11,26,254
floor,0.3,Float32,202,0.7073170731707318,0.6444444444444445,0.7837837837837838,58,32,16,208
floor,0.3,Float32,210,0.8468085106382979,0.7865612648221344,0.9170506912442397,199,54,18,258
floor,0.3,Float32,212,0.0,0.0,0.0,0,0,0,269
floor,0.3,Float32,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
floor,0.3,Float32,214,0.8296795952782462,0.7299703264094956,0.9609375,246,91,10,220
floor,0.3,Float32,219,0.26359832635983266,0.1547911547911548,0.8873239436619719,63,344,8,210
floor,0.3,Float32,221,0.9765721331689272,0.9542168674698795,1.0,396,19,0,237
floor,0.3,Float32,222,0.4810126582278481,0.43018867924528303,0.5454545454545454,114,151,95,243
floor,0.3,Float32,228,0.9663526244952894,0.9497354497354498,0.9835616438356164,359,19,6,200
floor,0.3,Float32,231,0.10526315789473684,0.05714285714285714,0.6666666666666666,2,33,1,151
floor,0.3,Float32,232,0.03225806451612903,0.22641509433962265,0.017366136034732273,24,82,1358,173
floor,0.3,Float32,233,0.8837209302325582,0.9620253164556962,0.8172043010752689,684,27,153,301
floor,0.3,Float32,234,0.3283582089552239,0.7857142857142857,0.20754716981132076,11,3,42,270
floor,0.4,Float32,100,0.9705882352941176,0.9705882352941176,0.9705882352941176,33,1,1,222
floor,0.4,Float32,103,0.0,0.0,0.0,0,0,2,203
floor,0.4,Float32,105,0.4444444444444444,0.3191489361702128,0.7317073170731707,30,64,11,251
floor,0.4,Float32,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,207
floor,0.4,Float32,113,0.2380952380952381,0.1388888888888889,0.8333333333333334,5,31,1,174
floor,0.4,Float32,117,0.0,0.0,0.0,0,41,1,148
floor,0.4,Float32,121,0.07407407407407407,0.04,0.5,1,24,1,181
floor,0.4,Float32,123,0.6666666666666666,0.5,1.0,3,3,0,146
floor,0.4,Float32,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,254
floor,0.4,Float32,202,0.7179487179487181,0.6829268292682927,0.7567567567567568,56,26,18,208
floor,0.4,Float32,210,0.8634361233480177,0.8270042194092827,0.9032258064516129,196,41,21,258
floor,0.4,Float32,212,0.0,0.0,0.0,0,0,0,269
floor,0.4,Float32,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
floor,0.4,Float32,214,0.8296795952782462,0.7299703264094956,0.9609375,246,91,10,220
floor,0.4,Float32,219,0.26359832635983266,0.1547911547911548,0.8873239436619719,63,344,8,210
floor,0.4,Float32,221,0.9789864029666254,0.9588377723970944,1.0,396,17,0,237
floor,0.4,Float32,222,0.4810126582278481,0.43018867924528303,0.5454545454545454,114,151,95,243
floor,0.4,Float32,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,200
floor,0.4,Float32,231,0.16,0.09090909090909091,0.6666666666666666,2,20,1,151
floor,0.4,Float32,232,0.03225806451612903,0.22641509433962265,0.017366136034732273,24,82,1358,173
floor,0.4,Float32,233,0.8837209302325582,0.9620253164556962,0.8172043010752689,684,27,153,301
floor,0.4,Float32,234,0.3076923076923077,0.8333333333333334,0.18867924528301888,10,2,43,270
floor,0.5,Float32,100,0.955223880597015,0.9696969696969697,0.9411764705882353,32,1,2,222
floor,0.5,Float32,103,0.0,0.0,0.0,0,0,2,203
floor,0.5,Float32,105,0.46511627906976744,0.3409090909090909,0.7317073170731707,30,58,11,251
floor,0.5,Float32,111,0.2222222222222222,0.125,1.0,1,7,0,207
floor,0.5,Float32,113,0.303030303030303,0.18518518518518517,0.8333333333333334,5,22,1,174
floor,0.5,Float32,117,0.0,0.0,0.0,0,41,1,148
floor,0.5,Float32,121,0.09090909090909091,0.05,0.5,1,19,1,181
floor,0.5,Float32,123,0.6666666666666666,0.5,1.0,3,3,0,146
floor,0.5,Float32,200,0.9779892920880429,0.9951573849878934,0.9614035087719298,822,4,33,254
floor,0.5,Float32,202,0.7074829931972789,0.7123287671232876,0.7027027027027027,52,21,22,208
floor,0.5,Float32,210,0.8843537414965987,0.8705357142857143,0.8986175115207373,195,29,22,258
floor,0.5,Float32,212,0.0,0.0,0.0,0,0,0,269
floor,0.5,Float32,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
floor,0.5,Float32,214,0.8338983050847457,0.7365269461077845,0.9609375,246,88,10,220
floor,0.5,Float32,219,0.26359832635983266,0.1547911547911548,0.8873239436619719,63,344,8,210
floor,0.5,Float32,221,0.9825870646766169,0.9681372549019608,0.9974747474747475,395,13,1,237
floor,0.5,Float32,222,0.4810126582278481,0.43018867924528303,0.5454545454545454,114,151,95,243
floor,0.5,Float32,228,0.9741496598639455,0.9675675675675676,0.9808219178082191,358,12,7,200
floor,0.5,Float32,231,0.2222222222222222,0.13333333333333333,0.6666666666666666,2,13,1,151
floor,0.5,Float32,232,0.03225806451612903,0.22641509433962265,0.017366136034732273,24,82,1358,173
floor,0.5,Float32,233,0.8837209302325582,0.9620253164556962,0.8172043010752689,684,27,153,301
floor,0.5,Float32,234,0.19672131147540986,0.75,0.11320754716981132,6,2,47,270
floor,0.6,Float32,100,0.955223880597015,0.9696969696969697,0.9411764705882353,32,1,2,222
floor,0.6,Float32,103,0.0,0.0,0.0,0,0,2,203
floor,0.6,Float32,105,0.4390243902439025,0.32926829268292684,0.6585365853658537,27,55,14,251
floor,0.6,Float32,111,0.2857142857142857,0.16666666666666666,1.0,1,5,0,207
floor,0.6,Float32,113,0.5,0.35714285714285715,0.8333333333333334,5,9,1,174
floor,0.6,Float32,117,0.0,0.0,0.0,0,41,1,148
floor,0.6,Float32,121,0.14285714285714285,0.08333333333333333,0.5,1,11,1,181
floor,0.6,Float32,123,0.8571428571428571,0.75,1.0,3,1,0,146
floor,0.6,Float32,200,0.9742976688583384,0.9963325183374083,0.9532163742690059,815,3,40,254
floor,0.6,Float32,202,0.6993006993006994,0.7246376811594203,0.6756756756756757,50,19,24,208
floor,0.6,Float32,210,0.8992974238875878,0.9142857142857143,0.8847926267281107,192,18,25,258
floor,0.6,Float32,212,0.0,0.0,0.0,0,0,0,269
floor,0.6,Float32,213,0.9568627450980393,0.9312977099236641,0.9838709677419355,244,18,4,283
floor,0.6,Float32,214,0.838160136286201,0.743202416918429,0.9609375,246,85,10,220
floor,0.6,Float32,219,0.2647058823529412,0.15555555555555556,0.8873239436619719,63,342,8,210
floor,0.6,Float32,221,0.9850374064837905,0.9729064039408867,0.9974747474747475,395,11,1,237
floor,0.6,Float32,222,0.4810126582278481,0.43018867924528303,0.5454545454545454,114,151,95,243
floor,0.6,Float32,228,0.9780821917808219,0.9780821917808219,0.9780821917808219,357,8,8,200
floor,0.6,Float32,231,0.36363636363636365,0.25,0.6666666666666666,2,6,1,151
floor,0.6,Float32,232,0.03225806451612903,0.22641509433962265,0.017366136034732273,24,82,1358,173
floor,0.6,Float32,233,0.8837209302325582,0.9620253164556962,0.8172043010752689,684,27,153,301
floor,0.6,Float32,234,0.16666666666666669,0.7142857142857143,0.09433962264150944,5,2,48,270
floor,0.2,INT8,100,0.9705882352941176,0.9705882352941176,0.9705882352941176,33,1,1,222
floor,0.2,INT8,103,0.0,0.0,0.0,0,1,2,203
floor,0.2,INT8,105,0.4189189189189189,0.2897196261682243,0.7560975609756098,31,76,10,251
floor,0.2,INT8,111,0.06666666666666667,0.034482758620689655,1.0,1,28,0,207
floor,0.2,INT8,113,0.16949152542372883,0.09433962264150944,0.8333333333333334,5,48,1,174
floor,0.2,INT8,117,0.0,0.0,0.0,0,39,1,148
floor,0.2,INT8,121,0.05405405405405405,0.02857142857142857,0.5,1,34,1,181
floor,0.2,INT8,123,0.4615384615384615,0.3,1.0,3,7,0,146
floor,0.2,INT8,200,0.9794238683127572,0.9846335697399528,0.9742690058479532,833,13,22,254
floor,0.2,INT8,202,0.6976744186046512,0.6122448979591837,0.8108108108108109,60,38,14,208
floor,0.2,INT8,210,0.8450106157112527,0.7834645669291339,0.9170506912442397,199,55,18,258
floor,0.2,INT8,212,0.0,0.0,0.0,0,2,0,269
floor,0.2,INT8,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
floor,0.2,INT8,214,0.8268907563025211,0.7256637168141593,0.9609375,246,93,10,220
floor,0.2,INT8,219,0.267515923566879,0.1575,0.8873239436619719,63,337,8,210
floor,0.2,INT8,221,0.9705882352941176,0.9428571428571428,1.0,396,24,0,237
floor,0.2,INT8,222,0.48535564853556484,0.4312267657992565,0.5550239234449761,116,153,93,243
floor,0.2,INT8,228,0.9547872340425533,0.9276485788113695,0.9835616438356164,359,28,6,200
floor,0.2,INT8,231,0.08510638297872342,0.045454545454545456,0.6666666666666666,2,42,1,151
floor,0.2,INT8,232,0.034899328859060406,0.24074074074074073,0.01881331403762663,26,82,1356,173
floor,0.2,INT8,233,0.8876043673731535,0.9597222222222223,0.8255675029868578,691,29,146,301
floor,0.2,INT8,234,0.3478260869565218,0.75,0.22641509433962265,12,4,41,270
floor,0.3,INT8,100,0.9705882352941176,0.9705882352941176,0.9705882352941176,33,1,1,222
floor,0.3,INT8,103,0.0,0.0,0.0,0,1,2,203
floor,0.3,INT8,105,0.4428571428571429,0.31313131313131315,0.7560975609756098,31,68,10,251
floor,0.3,INT8,111,0.1,0.05263157894736842,1.0,1,18,0,207
floor,0.3,INT8,113,0.1851851851851852,0.10416666666666667,0.8333333333333334,5,43,1,174
floor,0.3,INT8,117,0.0,0.0,0.0,0,39,1,148
floor,0.3,INT8,121,0.058823529411764705,0.03125,0.5,1,31,1,181
floor,0.3,INT8,123,0.6666666666666666,0.5,1.0,3,3,0,146
floor,0.3,INT8,200,0.9775943396226415,0.985731272294887,0.9695906432748538,829,12,26,254
floor,0.3,INT8,202,0.6946107784431138,0.6236559139784946,0.7837837837837838,58,35,16,208
floor,0.3,INT8,210,0.8468085106382979,0.7865612648221344,0.9170506912442397,199,54,18,258
floor,0.3,INT8,212,0.0,0.0,0.0,0,0,0,269
floor,0.3,INT8,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
floor,0.3,INT8,214,0.8268907563025211,0.7256637168141593,0.9609375,246,93,10,220
floor,0.3,INT8,219,0.267515923566879,0.1575,0.8873239436619719,63,337,8,210
floor,0.3,INT8,221,0.9765721331689272,0.9542168674698795,1.0,396,19,0,237
floor,0.3,INT8,222,0.48535564853556484,0.4312267657992565,0.5550239234449761,116,153,93,243
floor,0.3,INT8,228,0.9650537634408602,0.9472295514511874,0.9835616438356164,359,20,6,200
floor,0.3,INT8,231,0.12903225806451613,0.07142857142857142,0.6666666666666666,2,26,1,151
floor,0.3,INT8,232,0.034899328859060406,0.24074074074074073,0.01881331403762663,26,82,1356,173
floor,0.3,INT8,233,0.8876043673731535,0.9597222222222223,0.8255675029868578,691,29,146,301
floor,0.3,INT8,234,0.3283582089552239,0.7857142857142857,0.20754716981132076,11,3,42,270
floor,0.4,INT8,100,0.955223880597015,0.9696969696969697,0.9411764705882353,32,1,2,222
floor,0.4,INT8,103,0.0,0.0,0.0,0,0,2,203
floor,0.4,INT8,105,0.43165467625899284,0.30612244897959184,0.7317073170731707,30,68,11,251
floor,0.4,INT8,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,207
floor,0.4,INT8,113,0.25641025641025644,0.15151515151515152,0.8333333333333334,5,28,1,174
floor,0.4,INT8,117,0.0,0.0,0.0,0,39,1,148
floor,0.4,INT8,121,0.07692307692307693,0.041666666666666664,0.5,1,23,1,181
floor,0.4,INT8,123,0.6666666666666666,0.5,1.0,3,3,0,146
floor,0.4,INT8,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,254
floor,0.4,INT8,202,0.7096774193548386,0.6790123456790124,0.7432432432432432,55,26,19,208
floor,0.4,INT8,210,0.86784140969163,0.8312236286919831,0.9078341013824884,197,40,20,258
floor,0.4,INT8,212,0.0,0.0,0.0,0,0,0,269
floor,0.4,INT8,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
floor,0.4,INT8,214,0.8268907563025211,0.7256637168141593,0.9609375,246,93,10,220
floor,0.4,INT8,219,0.267515923566879,0.1575,0.8873239436619719,63,337,8,210
floor,0.4,INT8,221,0.9826302729528535,0.9658536585365853,1.0,396,14,0,237
floor,0.4,INT8,222,0.48535564853556484,0.4312267657992565,0.5550239234449761,116,153,93,243
floor,0.4,INT8,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,200
floor,0.4,INT8,231,0.16666666666666666,0.09523809523809523,0.6666666666666666,2,19,1,151
floor,0.4,INT8,232,0.034899328859060406,0.24074074074074073,0.01881331403762663,26,82,1356,173
floor,0.4,INT8,233,0.8876043673731535,0.9597222222222223,0.8255675029868578,691,29,146,301
floor,0.4,INT8,234,0.28125,0.8181818181818182,0.16981132075471697,9,2,44,270
floor,0.5,INT8,100,0.955223880597015,0.9696969696969697,0.9411764705882353,32,1,2,222
floor,0.5,INT8,103,0.0,0.0,0.0,0,0,2,203
floor,0.5,INT8,105,0.44776119402985076,0.3225806451612903,0.7317073170731707,30,63,11,251
floor,0.5,INT8,111,0.25,0.14285714285714285,1.0,1,6,0,207
floor,0.5,INT8,113,0.303030303030303,0.18518518518518517,0.8333333333333334,5,22,1,174
floor,0.5,INT8,117,0.0,0.0,0.0,0,39,1,148
floor,0.5,INT8,121,0.09090909090909091,0.05,0.5,1,19,1,181
floor,0.5,INT8,123,0.6666666666666666,0.5,1.0,3,3,0,146
floor,0.5,INT8,200,0.9768270944741533,0.9927536231884058,0.9614035087719298,822,6,33,254
floor,0.5,INT8,202,0.7114093959731544,0.7066666666666667,0.7162162162162162,53,22,21,208
floor,0.5,INT8,210,0.8843537414965987,0.8705357142857143,0.8986175115207373,195,29,22,258
floor,0.5,INT8,212,0.0,0.0,0.0,0,0,0,269
floor,0.5,INT8,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
floor,0.5,INT8,214,0.8310810810810809,0.7321428571428571,0.9609375,246,90,10,220
floor,0.5,INT8,219,0.267515923566879,0.1575,0.8873239436619719,63,337,8,210
floor,0.5,INT8,221,0.9850746268656716,0.9705882352941176,1.0,396,12,0,237
floor,0.5,INT8,222,0.48535564853556484,0.4312267657992565,0.5550239234449761,116,153,93,243
floor,0.5,INT8,228,0.9755434782608695,0.967654986522911,0.9835616438356164,359,12,6,200
floor,0.5,INT8,231,0.23529411764705882,0.14285714285714285,0.6666666666666666,2,12,1,151
floor,0.5,INT8,232,0.034899328859060406,0.24074074074074073,0.01881331403762663,26,82,1356,173
floor,0.5,INT8,233,0.8876043673731535,0.9597222222222223,0.8255675029868578,691,29,146,301
floor,0.5,INT8,234,0.19672131147540986,0.75,0.11320754716981132,6,2,47,270
floor,0.6,INT8,100,0.955223880597015,0.9696969696969697,0.9411764705882353,32,1,2,222
floor,0.6,INT8,103,0.0,0.0,0.0,0,0,2,203
floor,0.6,INT8,105,0.44094488188976383,0.32558139534883723,0.6829268292682927,28,58,13,251
floor,0.6,INT8,111,0.2857142857142857,0.16666666666666666,1.0,1,5,0,207
floor,0.6,INT8,113,0.5555555555555556,0.4166666666666667,0.8333333333333334,5,7,1,174
floor,0.6,INT8,117,0.0,0.0,0.0,0,39,1,148
floor,0.6,INT8,121,0.13333333333333336,0.07692307692307693,0.5,1,12,1,181
floor,0.6,INT8,123,0.8571428571428571,0.75,1.0,3,1,0,146
floor,0.6,INT8,200,0.9755223880597015,0.9963414634146341,0.9555555555555556,817,3,38,254
floor,0.6,INT8,202,0.7050359712230215,0.7538461538461538,0.6621621621621622,49,16,25,208
floor,0.6,INT8,210,0.8992974238875878,0.9142857142857143,0.8847926267281107,192,18,25,258
floor,0.6,INT8,212,0.0,0.0,0.0,0,0,0,269
floor,0.6,INT8,213,0.9568627450980393,0.9312977099236641,0.9838709677419355,244,18,4,283
floor,0.6,INT8,214,0.838160136286201,0.743202416918429,0.9609375,246,85,10,220
floor,0.6,INT8,219,0.26865671641791045,0.15829145728643215,0.8873239436619719,63,335,8,210
floor,0.6,INT8,221,0.986267166042447,0.9753086419753086,0.9974747474747475,395,10,1,237
floor,0.6,INT8,222,0.48535564853556484,0.4312267657992565,0.5550239234449761,116,153,93,243
floor,0.6,INT8,228,0.9766803840877915,0.978021978021978,0.9753424657534246,356,8,9,200
floor,0.6,INT8,231,0.4,0.2857142857142857,0.6666666666666666,2,5,1,151
floor,0.6,INT8,232,0.03492276695768973,0.24299065420560748,0.01881331403762663,26,81,1356,173
floor,0.6,INT8,233,0.8876043673731535,0.9597222222222223,0.8255675029868578,691,29,146,301
floor,0.6,INT8,234,0.16666666666666669,0.7142857142857143,0.09433962264150944,5,2,48,270
ceil,0.85,Float32,100,0.9705882352941176,0.9705882352941176,0.9705882352941176,33,1,1,222
ceil,0.85,Float32,103,0.0,0.0,0.0,0,0,2,203
ceil,0.85,Float32,105,0.4411764705882353,0.3157894736842105,0.7317073170731707,30,65,11,251
ceil,0.85,Float32,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,207
ceil,0.85,Float32,113,0.2380952380952381,0.1388888888888889,0.8333333333333334,5,31,1,174
ceil,0.85,Float32,117,0.0,0.0,0.0,0,312,1,148
ceil,0.85,Float32,121,0.07407407407407407,0.04,0.5,1,24,1,181
ceil,0.85,Float32,123,0.6666666666666666,0.5,1.0,3,3,0,146
ceil,0.85,Float32,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,254
ceil,0.85,Float32,202,0.7179487179487181,0.6829268292682927,0.7567567567567568,56,26,18,208
ceil,0.85,Float32,210,0.8634361233480177,0.8270042194092827,0.9032258064516129,196,41,21,258
ceil,0.85,Float32,212,0.0,0.0,0.0,0,0,0,269
ceil,0.85,Float32,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
ceil,0.85,Float32,214,0.8213689482470785,0.717201166180758,0.9609375,246,97,10,220
ceil,0.85,Float32,219,0.2619542619542619,0.15365853658536585,0.8873239436619719,63,347,8,210
ceil,0.85,Float32,221,0.9789864029666254,0.9588377723970944,1.0,396,17,0,237
ceil,0.85,Float32,222,0.4962406015037593,0.4086687306501548,0.631578947368421,132,191,77,243
ceil,0.85,Float32,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,200
ceil,0.85,Float32,231,0.16,0.09090909090909091,0.6666666666666666,2,20,1,151
ceil,0.85,Float32,232,0.03225806451612903,0.22641509433962265,0.017366136034732273,24,82,1358,173
ceil,0.85,Float32,233,0.8890314304041051,0.9598337950138505,0.8279569892473119,693,29,144,301
ceil,0.85,Float32,234,0.3076923076923077,0.8333333333333334,0.18867924528301888,10,2,43,270
ceil,0.9,Float32,100,0.9705882352941176,0.9705882352941176,0.9705882352941176,33,1,1,222
ceil,0.9,Float32,103,0.0,0.0,0.0,0,0,2,203
ceil,0.9,Float32,105,0.4444444444444444,0.3191489361702128,0.7317073170731707,30,64,11,251
ceil,0.9,Float32,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,207
ceil,0.9,Float32,113,0.2380952380952381,0.1388888888888889,0.8333333333333334,5,31,1,174
ceil,0.9,Float32,117,0.0,0.0,0.0,0,168,1,148
ceil,0.9,Float32,121,0.07407407407407407,0.04,0.5,1,24,1,181
ceil,0.9,Float32,123,0.6666666666666666,0.5,1.0,3,3,0,146
ceil,0.9,Float32,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,254
ceil,0.9,Float32,202,0.7179487179487181,0.6829268292682927,0.7567567567567568,56,26,18,208
ceil,0.9,Float32,210,0.8634361233480177,0.8270042194092827,0.9032258064516129,196,41,21,258
ceil,0.9,Float32,212,0.0,0.0,0.0,0,0,0,269
ceil,0.9,Float32,213,0.9384615384615386,0.8970588235294118,0.9838709677419355,244,28,4,283
ceil,0.9,Float32,214,0.8296795952782462,0.7299703264094956,0.9609375,246,91,10,220
ceil,0.9,Float32,219,0.26249999999999996,0.15403422982885084,0.8873239436619719,63,346,8,210
